egoid,Trust_1_6,Trust_2_6,Trust_3_6,Trust_4_6,Trust_5_6,Trust_6_6,Trust_6,SelfEsteem_1_6,SelfEsteem_2_6,SelfEsteem_3_6,SelfEsteem_4_6,SelfEsteem_5_6,SelfEsteem_6_6,SelfEsteem_7_6,SelfEsteem_8_6,SelfEsteem_9_6,SelfEsteem_10_6,SelfEsteem_6,SelfReg_Exercise_1_6,SelfReg_Exercise_2_6,SelfReg_Exercise_3_6,SelfReg_Exercise_4_6,SelfReg_Exercise_5_6,SelfReg_Exercise_6_6,SelfReg_Exercise_7_6,SelfReg_Exercise_8_6,SelfReg_Exercise_9_6,SelfReg_Exercise_10_6,SelfReg_Exercise_11_6,SelfReg_Exercise_12_6,SelfReg_Exercise_13_6,SelfReg_Exercise_14_6,SelfReg_Exercise_15_6,SelfReg_Exercise_16_6,SRQE_Ext_6,SRQE_Introj_6,SRQE_Ident_6,SRQE_Intrin_6,SRQE_RAI_6,lonely_1_6,lonely_2_6,lonely_3_6,lonely_4_6,lonely_5_6,lonely_6_6,lonely_7_6,lonely_8_6,lonely_9_6,lonely_10_6,lonely_11_6,lonely_12_6,lonely_13_6,lonely_14_6,lonely_15_6,selsa_rom_6,selsa_fam_6,selsa_soc_6,SelfReg_1_6,SelfReg_3_6,SelfReg_4_6,SelfReg_5_6,SelfReg_6_6,SelfReg_7_6,SelfReg_8_6,SelfReg_9_6,SelfReg_10_6,SelfReg_11_6,SelfReg_12_6,SelfReg_13_6,selfreg_scale_6
84011,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.1666667,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,35.0,5,2,6,3,5,5,5,6,6,6,3,6,6,Somewhat true,6,6,3.5,4.75,5.75,6.0,6.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.60547477,-0.25498724,0.29242063,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0833333
90646,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,42.0,5,Not at all true,Very true,3,Very true,Not at all true,Not at all true,5,Very true,6,Not at all true,Somewhat true,6,Not at all true,5,Very true,1.0,3.75,6.25,5.75,12.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5995954,-0.59657198,-0.66366839,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,1.8333334
88008,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,2.5,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,27.0,Very true,3,6,6,6,2,Not at all true,Somewhat true,5,5,Not at all true,6,6,2,5,6,1.75,5.25,5.75,5.0,7.0,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,-1.578374,-0.10813519,0.37873659,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,2.9166667
88967,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
46701,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
83566,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,Not at all true,Not at all true,Not at all true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,1.0,1.0,4.0,2.5,6.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,0.9869743,2.1087201,-0.51892442,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,2.6666667
21090,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,4.1666665,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,5,Not at all true,Not at all true,2,6,2,Not at all true,5,5,Not at all true,Not at all true,5,2,Not at all true,Very true,Very true,1.0,2.75,5.75,3.5,8.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.37135559,-0.45656163,-0.88634068,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Neutral,Disagree,Neutral,2.0
69419,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
87032,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
94641,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,2.1666667,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,5,Not at all true,5,Somewhat true,2,Not at all true,Not at all true,5,6,5,Not at all true,6,Somewhat true,Not at all true,Somewhat true,Somewhat true,1.0,3.5,4.5,4.75,8.5,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,0.51837301,4.6636086,-1.129254,Agree,Agree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,2.4166667
82728,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,3.8333333,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,38.0,Very true,Not at all true,Somewhat true,2,Somewhat true,Not at all true,Not at all true,Very true,Very true,Somewhat true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,4.25,6.25,5.5,11.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.068004683,-0.52919388,-0.81834596,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.5833334
45076,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,6,6,6,6,6,2,2,6,6,6,2,6,6,2,5,6,3.0,5.0,6.0,5.75,6.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.1325188,-0.56474489,-0.73705399,Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666
58437,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,2.6666667,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,48.0,Very true,Not at all true,6,6,6,6,Not at all true,Very true,5,6,5,Very true,6,2,Very true,5,2.25,6.25,5.75,6.5,8.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Somewhat Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.81772679,-0.76499945,0.73548365,Strongly Disagree,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Disagree,Disagree,2.5
94862,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
14606,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,49.0,2,2,6,2,2,Not at all true,2,2,Somewhat true,6,Not at all true,Somewhat true,2,2,Somewhat true,6,1.75,1.75,4.0,4.5,7.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.77345693,-0.52254146,-0.84779918,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.5
64075,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,3.8333333,Agree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,42.0,Very true,Not at all true,6,Very true,Very true,2,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,3,Very true,Very true,1.5,5.75,7.0,6.75,11.75,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1780468,-0.51153588,-0.82457685,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.75
39787,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
82376,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
44872,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,Somewhat true,Not at all true,6,Somewhat true,6,2,Not at all true,Somewhat true,5,6,Not at all true,6,3,Not at all true,5,6,1.0,3.25,5.75,5.25,11.0,Disagree,Disagree,Agree,Somewhat Agree,Agree,Disagree,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,0.30593628,0.48554662,-0.46108854,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,2.0833333
87783,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
22199,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
47498,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
57325,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.3333333,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,40.0,Somewhat true,2,6,2,Very true,Not at all true,Not at all true,6,Very true,6,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.25,2.75,7.0,6.25,14.25,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.44477868,-0.57629114,-0.72817868,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.8333334
53776,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
58633,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
27306,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,49.0,Somewhat true,Somewhat true,6,Not at all true,5,2,Somewhat true,Very true,Very true,6,3,6,6,6,6,Very true,4.25,3.25,6.25,6.25,7.0,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,-0.55475217,-0.73851818,-0.085643478,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.6666666
80607,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
73143,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
35797,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
46365,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,38.0,6,Not at all true,6,5,Very true,Very true,Not at all true,6,Very true,5,Not at all true,6,6,Somewhat true,6,5,1.75,6.0,6.25,5.75,8.25,Disagree,Disagree,Agree,Somewhat Agree,Somewhat Agree,Disagree,Somewhat Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,0.6391387,0.23926653,0.49012557,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Neutral,Disagree,Strongly Agree,Neutral,Agree,Agree,2.1666667
30596,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
31045,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
74492,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Agree,3.5,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,38.0,5,Not at all true,6,Not at all true,6,Not at all true,Not at all true,Somewhat true,Very true,5,Not at all true,Somewhat true,Somewhat true,Not at all true,5,Very true,1.0,2.75,6.0,5.0,11.25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.62606341,-0.94771773,0.74735445,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5
76791,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
21348,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
23287,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
14763,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
22066,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
64058,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
28247,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
72873,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
67544,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
76810,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
51760,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,50.0,6,6,5,5,5,6,6,Very true,6,6,6,6,6,Somewhat true,Somewhat true,Very true,5.5,5.75,6.0,5.5,0.25,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,-1.5144742,-0.16693929,-0.81730694,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.6666666
72806,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,5,Not at all true,6,Somewhat true,6,2,Not at all true,5,Very true,6,Not at all true,6,6,Somewhat true,6,Very true,1.75,4.25,6.5,5.75,10.25,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,0.55794173,0.083582163,-0.37195665,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,2.4166667
98766,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,3.6666667,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,47.0,5,Not at all true,5,5,5,Not at all true,Not at all true,6,6,6,Not at all true,6,5,3,5,5,1.5,4.0,5.5,5.5,9.5,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3718058,-0.58461678,-0.68066871,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,1.8333334
23042,,,,,,,3.2541928688679245,,,,,,,,,,,37.73015873015873,,,,,,,,,,,,,,,,,1.867363344051447,3.6631832797427655,5.333601286173633,4.969453376205788,7.87459807073955,,,,,,,,,,,,,,,,0.0084950259038461,-0.0202525392403846,-1.353924230769074e-05,,,,,,,,,,,,,2.3341295136942675
60997,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,2.1666667,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,29.0,Not at all true,Not at all true,Somewhat true,Not at all true,5,Not at all true,Not at all true,3,5,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,5,1.0,1.0,4.0,2.25,5.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,0.72398257,1.8145242,1.2648413,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,3.5833333
36038,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,6,Not at all true,5,Very true,6,2,Not at all true,Very true,Very true,5,Not at all true,Very true,5,Not at all true,6,Very true,1.0,5.0,6.75,5.75,11.25,Disagree,Disagree,Somewhat Disagree,Agree,Strongly Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Disagree,Agree,Strongly Agree,0.45462975,0.41111103,-0.59311992,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Neutral,2.1666667
39146,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,3.3333333,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,37.0,Not at all true,Not at all true,2,2,6,6,Not at all true,Not at all true,5,Not at all true,Not at all true,Somewhat true,Somewhat true,6,Somewhat true,5,2.25,3.25,5.0,2.0,1.25,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,0.92041039,-0.10029065,0.48668459,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Disagree,2.4166667
